from_id,relation,to_id,tradition,source,confidence,gaudiya_aligned,notes
hexagram:06,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element water + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:bharani,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element earth + shared guna rajas + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:rohini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element earth + shared guna rajas + dosha-body alignment kapha/belly + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:ardra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element water + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/belly
hexagram:07,hexagram_nakshatra_resonance,nakshatra:ashlesha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/belly
hexagram:07,hexagram_nakshatra_resonance,nakshatra:purva_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element earth + shared guna rajas + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element earth + dosha-body alignment kapha/belly + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/belly
hexagram:07,hexagram_nakshatra_resonance,nakshatra:purva_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna rajas + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element earth + dosha-body alignment kapha/belly + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element water + dosha-body alignment kapha/belly + manushya-rajas alignment
hexagram:07,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/belly
hexagram:08,hexagram_nakshatra_resonance,nakshatra:mrigashira,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element earth + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:08,hexagram_nakshatra_resonance,nakshatra:ardra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment vata/ear
hexagram:08,hexagram_nakshatra_resonance,nakshatra:punarvasu,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:08,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:08,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element earth + shared guna sattva
hexagram:08,hexagram_nakshatra_resonance,nakshatra:hasta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:08,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:08,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element earth + shared guna sattva
hexagram:08,hexagram_nakshatra_resonance,nakshatra:shravana,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna sattva + dosha-body alignment vata/ear + deva-sattva alignment
hexagram:08,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element water + shared guna sattva
hexagram:08,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna sattva + deva-sattva alignment
hexagram:09,hexagram_nakshatra_resonance,nakshatra:punarvasu,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element air + shared guna sattva + deva-sattva alignment
hexagram:09,hexagram_nakshatra_resonance,nakshatra:hasta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element air + shared guna sattva + deva-sattva alignment
hexagram:09,hexagram_nakshatra_resonance,nakshatra:swati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element air + deva-sattva alignment
hexagram:09,hexagram_nakshatra_resonance,nakshatra:jyeshtha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element air + dosha-body alignment pitta/head
hexagram:09,hexagram_nakshatra_resonance,nakshatra:shravana,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element air + shared guna sattva + deva-sattva alignment
hexagram:10,hexagram_nakshatra_resonance,nakshatra:rohini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna rajas + dosha-body alignment kapha/mouth + manushya-rajas alignment
hexagram:10,hexagram_nakshatra_resonance,nakshatra:ardra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element water + manushya-rajas alignment
hexagram:10,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/mouth
hexagram:10,hexagram_nakshatra_resonance,nakshatra:ashlesha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/mouth
hexagram:10,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/mouth
hexagram:10,hexagram_nakshatra_resonance,nakshatra:purva_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna rajas + manushya-rajas alignment
hexagram:10,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element water + dosha-body alignment kapha/mouth + manushya-rajas alignment
hexagram:10,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element water + dosha-body alignment kapha/mouth
hexagram:11,hexagram_nakshatra_resonance,nakshatra:bharani,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element earth + dosha-body alignment pitta/head
hexagram:11,hexagram_nakshatra_resonance,nakshatra:mrigashira,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element earth + deva-sattva alignment
hexagram:11,hexagram_nakshatra_resonance,nakshatra:purva_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element earth + dosha-body alignment pitta/head
hexagram:11,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element earth + shared guna sattva
hexagram:11,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element earth + shared guna sattva
hexagram:12,hexagram_nakshatra_resonance,nakshatra:rohini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element earth + dosha-body alignment kapha/belly
hexagram:12,hexagram_nakshatra_resonance,nakshatra:mrigashira,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element earth + shared guna tamas
hexagram:12,hexagram_nakshatra_resonance,nakshatra:ashlesha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna tamas + dosha-body alignment kapha/belly + rakshasa-tamas alignment
hexagram:12,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element earth + dosha-body alignment kapha/belly
hexagram:12,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element earth + dosha-body alignment kapha/belly
hexagram:13,hexagram_nakshatra_resonance,nakshatra:ashwini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element fire + deva-sattva alignment
hexagram:13,hexagram_nakshatra_resonance,nakshatra:krittika,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:13,hexagram_nakshatra_resonance,nakshatra:magha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:13,hexagram_nakshatra_resonance,nakshatra:chitra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:13,hexagram_nakshatra_resonance,nakshatra:vishakha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:13,hexagram_nakshatra_resonance,nakshatra:dhanishta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:13,hexagram_nakshatra_resonance,nakshatra:purva_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/eye
hexagram:14,hexagram_nakshatra_resonance,nakshatra:ashwini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element fire + deva-sattva alignment
hexagram:14,hexagram_nakshatra_resonance,nakshatra:krittika,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/head
hexagram:14,hexagram_nakshatra_resonance,nakshatra:magha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/head
hexagram:14,hexagram_nakshatra_resonance,nakshatra:chitra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/head
hexagram:14,hexagram_nakshatra_resonance,nakshatra:vishakha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/head
hexagram:14,hexagram_nakshatra_resonance,nakshatra:dhanishta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/head
hexagram:14,hexagram_nakshatra_resonance,nakshatra:purva_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element fire + dosha-body alignment pitta/head
hexagram:15,hexagram_nakshatra_resonance,nakshatra:rohini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.5,false,shared element earth + dosha-body alignment kapha/hand
hexagram:15,hexagram_nakshatra_resonance,nakshatra:mrigashira,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element earth + deva-sattva alignment
hexagram:15,hexagram_nakshatra_resonance,nakshatra:pushya,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna sattva + dosha-body alignment kapha/hand + deva-sattva alignment
hexagram:15,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.8,false,shared element earth + shared guna sattva + dosha-body alignment kapha/hand
hexagram:15,hexagram_nakshatra_resonance,nakshatra:anuradha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna sattva + dosha-body alignment kapha/hand + deva-sattva alignment
hexagram:15,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.8,false,shared element earth + shared guna sattva + dosha-body alignment kapha/hand
hexagram:15,hexagram_nakshatra_resonance,nakshatra:uttara_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna sattva + dosha-body alignment kapha/hand
hexagram:15,hexagram_nakshatra_resonance,nakshatra:revati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.55,false,shared guna sattva + dosha-body alignment kapha/hand + deva-sattva alignment
hexagram:16,hexagram_nakshatra_resonance,nakshatra:ashwini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:16,hexagram_nakshatra_resonance,nakshatra:bharani,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element earth + shared guna rajas + manushya-rajas alignment
hexagram:16,hexagram_nakshatra_resonance,nakshatra:krittika,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:16,hexagram_nakshatra_resonance,nakshatra:rohini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.9,false,shared element earth + shared guna rajas + dosha-body alignment kapha/belly + manushya-rajas alignment
hexagram:16,hexagram_nakshatra_resonance,nakshatra:purva_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element earth + shared guna rajas + manushya-rajas alignment
hexagram:16,hexagram_nakshatra_resonance,nakshatra:uttara_phalguni,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element earth + dosha-body alignment kapha/belly + manushya-rajas alignment
hexagram:16,hexagram_nakshatra_resonance,nakshatra:vishakha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:16,hexagram_nakshatra_resonance,nakshatra:uttara_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element earth + dosha-body alignment kapha/belly + manushya-rajas alignment
hexagram:16,hexagram_nakshatra_resonance,nakshatra:dhanishta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:16,hexagram_nakshatra_resonance,nakshatra:purva_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element fire + manushya-rajas alignment
hexagram:17,hexagram_nakshatra_resonance,nakshatra:ashwini,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.8,false,shared element fire + shared guna rajas + dosha-body alignment vata/foot
hexagram:17,hexagram_nakshatra_resonance,nakshatra:krittika,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:17,hexagram_nakshatra_resonance,nakshatra:ardra,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.6,false,shared element water + dosha-body alignment vata/foot + manushya-rajas alignment
hexagram:17,hexagram_nakshatra_resonance,nakshatra:swati,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared guna rajas + dosha-body alignment vata/foot
hexagram:17,hexagram_nakshatra_resonance,nakshatra:vishakha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:17,hexagram_nakshatra_resonance,nakshatra:purva_ashadha,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.75,false,shared element water + shared guna rajas + manushya-rajas alignment
hexagram:17,hexagram_nakshatra_resonance,nakshatra:dhanishta,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.65,false,shared element fire + shared guna rajas
hexagram:17,hexagram_nakshatra_resonance,nakshatra:purva_bhadrapada,yijing_jyotish,hexagram_nakshatra_resonance.csv,0.45,false,shared element fire + manushya-rajas alignment
